pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2025-05-25,86.3,2.2,5.63,"Bride, Jonah",681146,663460,,ball,,,,,14.0,Ball,R,R,L,MIN,KC,B,,,0,1,2025,1.1,-0.01,0.2663778151145646,1.2180082753495558,,,,1,4,Bot,,,,,,,-6.909951569885369,-125.53126962527344,-4.26396382464601,13.051062377167945,25.96962889077425,-31.5898935735796,3.31854064585005,1.48822767170892,,,,87.2,1713.0,6.9,777772,666023,686469,686681,672580,677951,679845,671221,592192,53.6,,,,,,,,30,2,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,122.0,0.001,0.029,,,,-0.029,,1,1,0.662,0.662,27,29,28,30,2,1,6.0,2.0,7.0,2.0,3.08,1.1,-1.1,36.7,,,,,
FF,2025-05-25,92.7,2.16,5.69,"Bride, Jonah",681146,663460,,called_strike,,,,,3.0,Called Strike,R,R,L,MIN,KC,S,,,0,0,2025,0.46,1.55,0.3872944026930973,3.023626653764478,,,,1,4,Bot,,,,,,,-5.594884910163614,-134.8863367791452,-4.4483167442906275,6.7927703637753645,29.87225413207175,-12.537467196963846,3.28258309204663,1.45227151763164,,,,93.7,2533.0,6.9,777772,666023,686469,686681,672580,677951,679845,671221,592192,53.61,,,,,,,,30,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,148.0,-0.002,-0.039,,,,0.039,,1,1,0.664,0.664,27,29,28,30,2,1,6.0,2.0,7.0,2.0,1.11,0.46,-0.46,37.9,,,,,
CH,2025-05-25,85.4,2.12,5.65,"Bride, Jonah",681146,663460,strikeout,swinging_strike,,,,,8.0,Jonah Bride strikes out swinging.,R,R,L,MIN,KC,S,2.0,,1,2,2025,1.08,-0.19,0.2261330311229827,1.959466114900452,,664034.0,668904.0,1,1,Bot,,,,,,,-6.70208803348603,-124.16077300190987,-1.9753718993134233,12.546399406913602,26.42199881057834,-33.90912059036447,3.28,1.5,,,,86.1,1715.0,6.9,777772,666023,686469,686681,672580,677951,679845,671221,592192,53.58,,0.0,0.0,1.0,0.0,0.0,,9,4,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,121.0,-0.028,-0.174,67.5,8.0,,0.174,,1,1,0.669,0.669,27,29,28,30,1,0,6.0,2.0,7.0,2.0,3.33,1.08,-1.08,35.7,21.261559244893583,-22.86764763058875,26.15598122876097,41.92975952462541,45.20409370111877
SL,2025-05-25,86.5,2.02,5.68,"Bride, Jonah",681146,663460,,ball,,,,,13.0,Ball,R,R,L,MIN,KC,B,,,0,2,2025,-0.21,0.01,-1.6784450653100615,1.630456547644453,,664034.0,668904.0,1,1,Bot,,,,,,,-8.493752730940649,-125.75451865148402,-3.4846153800016135,-0.5088351781480155,24.92520289402393,-31.610488385950255,3.30934844771016,1.49250527704927,,,,87.5,2587.0,6.9,777772,666023,686469,686681,672580,677951,679845,671221,592192,53.61,,,,,,,,9,3,Slider,1,0,1,0,0,1,1,0,Standard,Standard,5.0,0.003,0.014,,,,-0.014,,1,1,0.666,0.666,27,29,28,30,1,0,6.0,2.0,7.0,2.0,3.04,-0.21,0.21,40.9,,,,,
FF,2025-05-25,92.4,2.1,5.75,"Bride, Jonah",681146,663460,,swinging_strike,,,,,11.0,Swinging Strike,R,R,L,MIN,KC,S,,,0,1,2025,0.11,1.43,-0.3017429637561875,3.449351675758491,,664034.0,668904.0,1,1,Bot,,,,,,,-6.434556049331615,-134.43116511836783,-3.1913446665290017,2.6478469499264574,28.54145953453557,-14.335034731775202,3.28,1.5,,,,93.6,2467.0,7.0,777772,666023,686469,686681,672580,677951,679845,671221,592192,53.54,,,,,,,,9,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,157.0,-0.007,-0.053,64.0,5.5,,0.053,,1,1,0.673,0.673,27,29,28,30,1,0,6.0,2.0,7.0,2.0,1.24,0.11,-0.11,40.4,0.2032867313988287,34.9654540284964,26.296552808314303,35.16968901356559,17.311486670977686
SL,2025-05-25,84.5,2.1,5.6,"Bride, Jonah",681146,663460,,called_strike,,,,,8.0,Called Strike,R,R,L,MIN,KC,S,,,0,0,2025,-0.22,-0.17,0.0005061432777043,1.740533026641773,,664034.0,668904.0,1,1,Bot,,,,,,,-4.509613915467688,-123.05164841636112,-2.350468451584662,-1.4386016522546676,23.045483973986205,-33.64102544277131,3.1928004962095,1.37574706419335,,,,85.7,2536.0,6.9,777772,666023,686469,686681,672580,677951,679845,671221,592192,53.6,,,,,,,,9,1,Slider,1,0,1,0,0,1,1,0,Standard,Standard,324.0,-0.006,-0.033,,,,0.033,,1,1,0.679,0.679,27,29,28,30,1,0,6.0,2.0,7.0,2.0,3.34,-0.22,0.22,38.2,,,,,
FF,2025-05-23,91.7,1.21,6.38,"Bride, Jonah",681146,702070,walk,ball,,,,,11.0,Jonah Bride walks.,R,R,L,MIN,KC,B,,,3,0,2025,0.4,1.52,-0.0401477528782422,3.647445899070687,,,,2,7,Bot,,,,,,,-4.0381695117126,-133.47112903100685,-4.370767349868358,5.603411819701876,27.67513759221471,-13.238344641086742,3.24753916710705,1.40353408694953,,,,92.0,2172.0,6.4,777799,666023,686469,663697,672580,677951,686681,664728,671221,54.12,,0.691497,0.7,1.0,0.0,0.0,,55,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,159.0,0.008,0.103,,,,-0.103,,0,0,0.533,0.533,25,29,26,30,3,2,6.0,2.0,5.0,2.0,1.18,0.4,-0.4,53.8,,,,,
FF,2025-05-23,92.2,1.09,6.39,"Bride, Jonah",681146,702070,,ball,,,,,12.0,Ball,R,R,L,MIN,KC,B,,,2,0,2025,0.41,1.54,0.2557118846883381,4.588328798901578,,,,2,7,Bot,,,,,,,-3.0288516797105,-134.29219193874647,-2.0981046733292334,5.667912954880602,29.2642914885549,-13.339382180800362,3.2899801451363,1.41323362283727,,,,92.4,2157.0,6.4,777799,666023,686469,663697,672580,677951,686681,664728,671221,54.15,,,,,,,,55,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,160.0,0.006,0.121,,,,-0.121,,0,0,0.527,0.527,25,29,26,30,3,2,6.0,2.0,5.0,2.0,1.14,0.41,-0.41,53.5,,,,,
FF,2025-05-23,93.0,0.99,6.38,"Bride, Jonah",681146,702070,,ball,,,,,12.0,Ball,R,R,L,MIN,KC,B,,,1,0,2025,0.53,1.51,0.821333584959556,4.027821244161408,,,,2,7,Bot,,,,,,,-1.5936643400944648,-135.39481998334978,-3.5437850958558337,6.852187725523322,31.51468072620423,-13.080126377359242,3.36079240645128,1.45108390871795,,,,92.9,2139.0,6.3,777799,666023,686469,663697,672580,677951,686681,664728,671221,54.15,,,,,,,,55,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,160.0,0.004,0.065,,,,-0.065,,0,0,0.523,0.523,25,29,26,30,3,2,6.0,2.0,5.0,2.0,1.14,0.53,-0.53,54.7,,,,,
CU,2025-05-23,80.3,1.07,6.56,"Bride, Jonah",681146,702070,,ball,,,,,13.0,Ball,R,R,L,MIN,KC,B,,,0,0,2025,-0.44,-0.74,-1.6804227019883011,1.0936933121401022,,,,2,7,Bot,,,,,,,-5.268149427232098,-116.7724670978313,-3.9711930456631097,-2.955900548574157,23.23781250230511,-38.33685958169765,3.31248429273369,1.4359633029537,,,,80.2,2307.0,6.4,777799,666023,686469,663697,672580,677951,686681,664728,671221,54.12,,,,,,,,55,1,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,350.0,0.002,0.037,,,,-0.037,,0,0,0.521,0.521,25,29,26,30,3,2,6.0,2.0,5.0,2.0,4.3,-0.44,0.44,63.5,,,,,
CH,2025-05-23,80.2,1.56,6.34,"Bride, Jonah",681146,702070,field_out,hit_into_play,,,,,8.0,Jonah Bride lines out to left fielder Michael Massey.,R,R,L,MIN,KC,X,7.0,line_drive,0,1,2025,0.78,0.83,0.2464045045507817,2.021818175321928,,,,1,5,Bot,66.68,87.12,,,,,-4.364857080906345,-116.61025837714836,-4.312711468509949,7.985053262142361,25.126372254625945,-23.989303399044907,3.28,1.5,313.0,94.4,23.0,79.5,1378.0,6.2,777799,666023,686469,663697,672580,677951,686681,664728,671221,54.3,0.18,0.226,0.0,1.0,0.0,0.0,3.0,39,2,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,135.0,-0.019,-0.215,68.8,7.8,0.349,0.215,94.4,0,0,0.534,0.534,25,29,26,30,2,1,6.0,2.0,5.0,2.0,2.76,0.78,-0.78,44.3,24.240002834151856,-7.508215962498324,37.50220076723786,44.91361355540978,41.27344159550094
CU,2025-05-23,78.8,1.13,6.57,"Bride, Jonah",681146,702070,,called_strike,,,,,3.0,Called Strike,R,R,L,MIN,KC,S,,,0,0,2025,-0.42,-1.18,0.34087727890073,3.011504413297444,,,,1,5,Bot,,,,,,,-0.9130390477994424,-114.669344458788,1.4053815510861207,-3.492362456796733,25.21201317183803,-42.966276758165336,3.36315088595254,1.44271876520976,,,,78.2,2294.0,6.3,777799,666023,686469,663697,672580,677951,686681,664728,671221,54.22,,,,,,,,39,1,Curveball,1,1,1,1,1,1,1,1,Infield shade,Standard,351.0,-0.003,-0.039,,,,0.039,,0,0,0.537,0.537,25,29,26,30,2,1,6.0,2.0,5.0,2.0,4.9,-0.42,0.42,64.9,,,,,
FF,2025-05-23,92.4,1.25,6.46,"Bride, Jonah",681146,702070,strikeout,called_strike,,,,,4.0,Jonah Bride called out on strikes.,R,R,L,MIN,KC,S,2.0,,3,2,2025,0.47,1.48,-0.3053784094917736,2.4212866982998262,,,,2,2,Bot,,,,,,,-5.013950361204093,-134.41061826982954,-7.746137801296379,6.789741894789615,28.15938222166811,-12.762091646777796,3.39582802841382,1.46319889162418,,,,92.9,2177.0,6.5,777799,666023,686469,663697,672580,677951,686681,664728,671221,53.99,,0.0,0.0,1.0,0.0,0.0,,17,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,153.0,-0.013,-0.328,,,,0.328,,0,0,0.513,0.513,25,29,26,30,1,0,6.0,2.0,5.0,2.0,1.19,0.47,-0.47,59.9,,,,,
CH,2025-05-23,81.8,1.48,6.4,"Bride, Jonah",681146,702070,,called_strike,,,,,7.0,Called Strike,R,R,L,MIN,KC,S,,,3,1,2025,0.9,1.43,-0.2970777075251044,1.6028209876383357,,,,2,2,Bot,,,,,,,-5.720508515152382,-118.78875722508144,-6.962143763125767,9.607432350062618,23.21581880737345,-17.5077911093062,3.3139770442934,1.38099849386526,,,,81.6,1578.0,6.3,777799,666023,686469,663697,672580,677951,686681,664728,671221,54.18,,,,,,,,17,5,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,143.0,-0.003,-0.086,,,,0.086,,0,0,0.516,0.516,25,29,26,30,1,0,6.0,2.0,5.0,2.0,2.0,0.9,-0.9,47.2,,,,,
FC,2025-05-23,87.0,1.46,6.42,"Bride, Jonah",681146,702070,,ball,,,,,11.0,Ball,R,R,L,MIN,KC,B,,,2,1,2025,-0.29,0.36,-1.011038849512339,2.98100078547032,,,,2,2,Bot,,,,,,,-5.332171566538529,-126.71722070310332,-2.867839723688363,-2.0833076862495923,24.438029225247895,-27.870667356869173,3.36326053683231,1.43023618525912,,,,87.3,2536.0,6.3,777799,666023,686469,663697,672580,677951,686681,664728,671221,54.22,,,,,,,,17,4,Cutter,1,1,1,1,1,1,1,1,Infield shade,Standard,192.0,0.004,0.117,,,,-0.117,,0,0,0.512,0.512,25,29,26,30,1,0,6.0,2.0,5.0,2.0,2.63,-0.29,0.29,50.6,,,,,
FC,2025-05-23,87.4,1.37,6.41,"Bride, Jonah",681146,702070,,called_strike,,,,,1.0,Called Strike,R,R,L,MIN,KC,S,,,2,0,2025,-0.37,0.53,-0.5324042523534842,3.2158325009647486,,,,2,2,Bot,,,,,,,-3.833669655649707,-127.30150363751255,-2.6679607741344853,-3.2257439910976213,25.15745415362975,-26.10911087385039,3.32883942713426,1.36364442596787,,,,87.8,2484.0,6.4,777799,666023,686469,663697,672580,677951,686681,664728,671221,54.09,,,,,,,,17,3,Cutter,1,1,1,1,1,1,1,1,Infield shade,Standard,184.0,-0.003,-0.066,,,,0.066,,0,0,0.515,0.515,25,29,26,30,1,0,6.0,2.0,5.0,2.0,2.44,-0.37,0.37,51.8,,,,,
CH,2025-05-23,81.1,1.48,6.44,"Bride, Jonah",681146,702070,,ball,,,,,13.0,Ball,R,R,L,MIN,KC,B,,,1,0,2025,1.08,0.73,-0.7598576204440062,0.9880307175028308,,,,2,2,Bot,,,,,,,-7.06591214504212,-117.793833431429,-6.9432712292104934,11.373578576912742,22.6808986596371,-24.20264037801434,3.3192685286079,1.48411364373806,,,,81.1,1395.0,6.4,777799,666023,686469,663697,672580,677951,686681,664728,671221,54.08,,,,,,,,17,2,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,138.0,0.003,0.065,,,,-0.065,,0,0,0.512,0.512,25,29,26,30,1,0,6.0,2.0,5.0,2.0,2.75,1.08,-1.08,50.2,,,,,
FF,2025-05-23,93.5,1.09,6.43,"Bride, Jonah",681146,702070,,ball,,,,,13.0,Ball,R,R,L,MIN,KC,B,,,0,0,2025,0.92,1.34,-1.1823494549739908,2.118034028794811,,,,2,2,Bot,,,,,,,-7.91823033855384,-135.7855942992776,-8.350767032769133,13.14090512407569,29.826007927385252,-13.85602722026094,3.36129749937367,1.49313329182948,,,,93.8,2255.0,6.6,777799,666023,686469,663697,672580,677951,686681,664728,671221,53.9,,,,,,,,17,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,155.0,0.001,0.037,,,,-0.037,,0,0,0.511,0.511,25,29,26,30,1,0,6.0,2.0,5.0,2.0,1.27,0.92,-0.92,53.5,,,,,
FF,2025-05-21,94.9,-2.86,5.99,"Bride, Jonah",681146,668909,field_out,hit_into_play,,,,,5.0,Jonah Bride pops out to second baseman Daniel Schneemann.,R,R,R,MIN,CLE,X,4.0,popup,3,1,2025,-1.21,1.28,0.2437901727366314,2.669194593423963,,,,1,4,Bot,143.19,127.51,,,,,10.922461834284082,-137.7379555071079,-5.924310629963603,-17.831115333459238,30.142156163261856,-14.730658063482158,3.25,1.49,187.0,93.4,61.0,95.8,2340.0,6.9,777829,595978,700932,682177,608070,672356,680757,682657,666134,53.59,0.023,0.028,0.0,1.0,0.0,0.0,3.0,30,5,4-Seam Fastball,1,0,1,0,0,1,1,0,Strategic,Standard,224.0,-0.024,-0.419,72.4,7.3,0.04,0.419,93.4,1,1,0.673,0.673,25,29,26,30,2,1,7.0,2.0,5.0,2.0,1.26,1.21,1.21,32.5,15.604010882548229,0.4516008103913564,28.205193908383595,40.5010597444271,35.584394747239415
FF,2025-05-21,95.3,-2.75,5.86,"Bride, Jonah",681146,668909,,called_strike,,,,,8.0,Called Strike,R,R,R,MIN,CLE,S,,,3,0,2025,-1.08,1.23,-0.1979204216119183,1.8537881785707009,,,,1,4,Bot,,,,,,,9.251604781089211,-138.34753881678802,-7.733778982930408,-15.879391278166958,29.643876496696286,-14.849075724621098,3.21941672228751,1.50552932829034,,,,96.5,2300.0,7.0,777829,595978,700932,682177,608070,672356,680757,682657,666134,53.47,,,,,,,,30,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shade,Standard,219.0,-0.005,-0.088,,,,0.088,,1,1,0.678,0.678,25,29,26,30,2,1,7.0,2.0,5.0,2.0,1.29,1.08,1.08,31.9,,,,,
FF,2025-05-21,95.8,-2.64,6.06,"Bride, Jonah",681146,668909,,ball,,,,,14.0,Ball,R,R,R,MIN,CLE,B,,,2,0,2025,-0.98,1.39,1.1738259346137274,2.2498602209244183,,,,1,4,Bot,,,,,,,12.43970131158131,-138.8514179737101,-7.668583440203458,-15.433635613702643,30.96692878534319,-12.563078840475177,3.20459211089435,1.4256717435473,,,,96.9,2341.0,7.1,777829,595978,700932,682177,608070,672356,680757,682657,666134,53.37,,,,,,,,30,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shade,Standard,222.0,0.007,0.143,,,,-0.143,,1,1,0.671,0.671,25,29,26,30,2,1,7.0,2.0,5.0,2.0,1.11,0.98,0.98,34.3,,,,,
SI,2025-05-21,94.5,-2.84,6.05,"Bride, Jonah",681146,668909,,ball,,,,,13.0,Ball,R,R,R,MIN,CLE,B,,,1,0,2025,-1.42,0.95,-1.2718665108198337,1.6671343706046466,,,,1,4,Bot,,,,,,,7.281307274865305,-137.27387273489654,-7.875749142972605,-19.62009689807674,29.107576895877088,-18.633547116626367,3.24999982644847,1.46091497334714,,,,94.9,2079.0,6.5,777829,595978,700932,682177,608070,672356,680757,682657,666134,54.0,,,,,,,,30,2,Sinker,1,0,1,0,0,1,1,0,Infield shade,Standard,230.0,0.005,0.071,,,,-0.071,,1,1,0.666,0.666,25,29,26,30,2,1,7.0,2.0,5.0,2.0,1.6,1.42,1.42,34.9,,,,,
FC,2025-05-21,91.5,-2.93,5.99,"Bride, Jonah",681146,668909,,ball,,,,,12.0,Ball,R,R,R,MIN,CLE,B,,,0,0,2025,-0.17,0.86,0.9279502201978906,2.4468180087939535,,,,1,4,Bot,,,,,,,10.104763766485878,-132.84032530933771,-4.863472956452908,-4.3753313638619735,30.481891008290244,-21.111177662392578,3.23719425735445,1.49096608679467,,,,91.2,2402.0,6.4,777829,595978,700932,682177,608070,672356,680757,682657,666134,54.08,,,,,,,,30,1,Cutter,1,0,1,0,0,1,1,0,Infield shade,Standard,206.0,0.002,0.039,,,,-0.039,,1,1,0.664,0.664,25,29,26,30,2,1,7.0,2.0,5.0,2.0,1.89,0.17,0.17,31.7,,,,,
ST,2025-05-21,86.9,-3.05,6.08,"Bride, Jonah",681146,668909,strikeout,swinging_strike,,,,,9.0,Jonah Bride strikes out swinging.,R,R,R,MIN,CLE,S,2.0,,3,2,2025,1.35,0.09,0.4894452515877201,1.9581179283947645,,,,1,2,Bot,,,,,,,5.696058661688145,-126.34336798866534,-3.8058459915971694,13.101881329028089,27.75367325862535,-30.650863766144063,3.25,1.49,,,,86.5,2326.0,6.2,777829,595978,700932,682177,608070,672356,680757,682657,666134,54.27,,0.0,0.0,1.0,0.0,0.0,,12,7,Sweeper,0,0,0,0,0,0,0,0,Strategic,Strategic,54.0,-0.021,-0.332,63.1,7.1,,0.332,,0,0,0.532,0.532,25,29,26,30,1,0,7.0,2.0,5.0,2.0,2.96,-1.35,-1.35,36.8,5.998379469986255,19.671306980777658,30.339265386527725,44.06232743917451,26.32470694255128
FF,2025-05-21,97.0,-2.71,6.18,"Bride, Jonah",681146,668909,,ball,,,,,12.0,Ball,R,R,R,MIN,CLE,B,,,2,2,2025,-0.64,1.43,1.4024388164473698,2.540091914010544,,,,1,2,Bot,,,,,,,12.438666814269077,-140.5931271307146,-7.396467718479078,-11.47069837778967,33.95485091152807,-11.536877389470709,3.2500007089652,1.47396252053051,,,,96.5,2320.0,6.3,777829,595978,700932,682177,608070,672356,680757,682657,666134,54.15,,,,,,,,12,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Strategic,216.0,0.006,0.104,,,,-0.104,,0,0,0.526,0.526,25,29,26,30,1,0,7.0,2.0,5.0,2.0,1.02,0.64,0.64,36.4,,,,,
ST,2025-05-21,86.0,-2.75,6.05,"Bride, Jonah",681146,668909,,ball,,,,,14.0,Ball,R,R,R,MIN,CLE,B,,,1,2,2025,1.43,0.0,2.205199798451868,0.5256202792043023,,,,1,2,Bot,,,,,,,8.818609728823919,-124.84813867343031,-6.734684633765141,12.77026531980928,28.686564047613142,-30.77184986800117,3.25398352073761,1.49000092705819,,,,85.2,2419.0,6.2,777829,595978,700932,682177,608070,672356,680757,682657,666134,54.27,,,,,,,,12,5,Sweeper,0,0,0,0,0,0,0,0,Strategic,Strategic,42.0,0.002,0.048,,,,-0.048,,0,0,0.524,0.524,25,29,26,30,1,0,7.0,2.0,5.0,2.0,3.13,-1.43,-1.43,36.9,,,,,
ST,2025-05-21,87.6,-2.93,6.17,"Bride, Jonah",681146,668909,,foul,,,,,6.0,Foul,R,R,R,MIN,CLE,S,,,1,2,2025,1.13,-0.11,0.6205980773233787,2.1157905305541784,,,,1,2,Bot,,,,,,,6.218326974604694,-127.39090572449692,-3.378544383413758,10.918559394910538,28.01090108420949,-32.79625549604182,3.25,1.49,239.0,74.7,32.0,87.1,2294.0,6.2,777829,595978,700932,682177,608070,672356,680757,682657,666134,54.32,,,,,,,,12,4,Sweeper,0,0,0,0,0,0,0,0,Strategic,Strategic,50.0,0.0,0.0,61.7,6.8,,0.0,88.0,0,0,0.524,0.524,25,29,26,30,1,0,7.0,2.0,5.0,2.0,3.1,-1.13,-1.13,36.3,1.655744389809472,25.580174220551857,30.072456179613727,47.66405577965212,20.44256169227556
ST,2025-05-21,87.7,-2.84,6.11,"Bride, Jonah",681146,668909,,ball,,,,,14.0,Ball,R,R,R,MIN,CLE,B,,,0,2,2025,1.31,0.11,2.000420090748116,0.9775429319533532,,,,1,2,Bot,,,,,,,8.9393752285147,-127.18860188068788,-6.345216147239273,11.895083475906208,30.271310886046585,-29.627421944650195,3.27730103235581,1.48999910472955,,,,86.5,2462.0,6.1,777829,595978,700932,682177,608070,672356,680757,682657,666134,54.4,,,,,,,,12,3,Sweeper,0,0,0,0,0,0,0,0,Strategic,Strategic,51.0,0.002,0.017,,,,-0.017,,0,0,0.522,0.522,25,29,26,30,1,0,7.0,2.0,5.0,2.0,2.91,-1.31,-1.31,34.7,,,,,
ST,2025-05-21,86.8,-2.95,6.21,"Bride, Jonah",681146,668909,,called_strike,,,,,9.0,Called Strike,R,R,R,MIN,CLE,S,,,0,1,2025,1.3,-0.13,0.4827111037411782,2.006347623763068,,,,1,2,Bot,,,,,,,5.531705539555683,-126.20574603112956,-3.470588563996962,12.3529031285642,30.0645223442832,-32.930500731241224,3.33864957431535,1.54746190654082,,,,85.7,2431.0,6.0,777829,595978,700932,682177,608070,672356,680757,682657,666134,54.46,,,,,,,,12,2,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,51.0,-0.003,-0.052,,,,0.052,,0,0,0.525,0.525,25,29,26,30,1,0,7.0,2.0,5.0,2.0,3.2,-1.3,-1.3,37.2,,,,,
FF,2025-05-21,96.3,-2.79,6.29,"Bride, Jonah",681146,668909,,called_strike,,,,,3.0,Called Strike,R,R,R,MIN,CLE,S,,,0,0,2025,-0.86,1.71,0.70504593478143,2.7160202876462742,,,,1,2,Bot,,,,,,,11.188586947265112,-139.58795239642737,-7.708042951803216,-13.899807753998584,34.028880033071246,-8.197397453994192,3.25000037448513,1.51532319318407,,,,95.7,2388.0,6.4,777829,595978,700932,682177,608070,672356,680757,682657,666134,54.14,,,,,,,,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,213.0,-0.003,-0.039,,,,0.039,,0,0,0.528,0.528,25,29,26,30,1,0,7.0,2.0,5.0,2.0,0.78,0.86,0.86,38.6,,,,,
FC,2025-05-21,98.1,-0.73,6.13,"Bride, Jonah",681146,661403,field_out,hit_into_play,,,,,4.0,Jonah Bride lines out sharply to left fielder Steven Kwan.,R,R,R,MIN,CLE,X,7.0,line_drive,1,1,2025,0.65,1.1,-0.577781343578071,2.6790249902116585,,665019.0,,1,9,Bot,55.91,89.16,,,,,-1.109160043547795,-142.6350657487717,-6.388901445013743,9.139335388309473,36.330335214146515,-15.895897579204938,3.25,1.49,321.0,102.2,19.0,98.5,2582.0,6.8,777829,595978,700932,682177,608070,672356,680757,682657,678877,53.72,0.425,0.526,0.0,1.0,0.0,0.0,5.0,72,3,Cutter,1,5,1,5,5,1,1,5,Strategic,Standard,167.0,-0.015,-0.248,68.2,7.0,0.839,0.248,102.2,-4,-4,0.02,0.02,27,29,27,30,1,3,4.0,2.0,2.0,2.0,1.29,-0.65,-0.65,49.5,18.486273823578575,-6.83568386323501,29.929933764293597,32.65631976754692,36.60943400798443
SL,2025-05-21,84.9,-0.83,6.15,"Bride, Jonah",681146,661403,,ball,,,,,13.0,Ball,R,R,R,MIN,CLE,B,,,0,1,2025,0.59,0.06,-0.8919293251426648,1.5964123533491676,,665019.0,,1,9,Bot,,,,,,,-1.329875705363902,-123.48998105117816,-4.36237209344308,6.225765951570938,29.023821555321547,-30.76598602744577,3.18621362133334,1.48999981647842,,,,84.7,2338.0,6.6,777829,595978,700932,682177,608070,672356,680757,682657,678877,53.91,,,,,,,,72,2,Slider,1,5,1,5,5,1,1,5,Standard,Standard,61.0,0.001,0.025,,,,-0.025,,-4,-4,0.019,0.019,27,29,27,30,1,3,4.0,2.0,2.0,2.0,3.15,-0.59,-0.59,56.3,,,,,
FC,2025-05-21,98.6,-0.8,6.2,"Bride, Jonah",681146,661403,,called_strike,,,,,1.0,Called Strike,R,R,R,MIN,CLE,S,,,0,0,2025,0.63,0.89,-0.4263813389219064,2.856123491397611,,665019.0,,1,9,Bot,,,,,,,-0.4397299207616561,-143.5298042956974,-5.752358377895416,8.740462470041601,33.52647470896032,-18.74068614373273,3.21318641095003,1.45273056134771,,,,99.5,2566.0,6.8,777829,595978,700932,682177,608070,672356,680757,682657,678877,53.69,,,,,,,,72,1,Cutter,1,5,1,5,5,1,1,5,Strategic,Standard,169.0,-0.002,-0.038,,,,0.038,,-4,-4,0.021,0.021,27,29,27,30,1,3,4.0,2.0,2.0,2.0,1.45,-0.63,-0.63,53.1,,,,,
