pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2025-07-01,84.9,-1.16,6.09,"Vázquez, Christian",543877,665795,,called_strike,,,,,4.0,Called Strike,R,R,R,MIA,MIN,S,,,2,1,2025,0.37,-1.1,-0.4592123895380572,2.122580228740247,,,,1,6,Top,,,,,,,0.9134754195041792,-123.5836520140622,-0.6943226415823098,3.5091691561891345,27.315680119734896,-43.39083596343923,3.25532634585214,1.47066772338183,,,,84.8,2757.0,6.4,777293,682663,689414,669364,681393,672640,669065,667472,660821,54.06,,,,,,,,35,4,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,43.0,0.007,-0.07,,,,0.07,,1,-1,0.692,0.308,27,34,27,35,2,1,6.0,2.0,5.0,2.0,4.28,-0.37,-0.37,39.8,,,,,
SL,2025-07-01,87.7,-1.56,5.76,"Vázquez, Christian",543877,665795,,foul,,,,,9.0,Foul,R,R,R,MIA,MIN,S,,,2,0,2025,0.36,-0.02,0.7053150366582253,1.5738309331578413,,,,1,6,Top,,,,,,,4.763537794260159,-127.56759919874044,-3.922659779017546,2.871379411878288,28.00326419583456,-31.776886675710717,3.18,1.49,1.0,51.5,-60.0,87.9,2666.0,6.6,777293,682663,689414,669364,681393,672640,669065,667472,660821,53.92,,,,,,,,35,3,Slider,1,0,0,1,0,1,0,1,Standard,Standard,98.0,0.008,-0.066,70.5,7.7,,0.066,88.0,1,-1,0.684,0.3159999999999999,27,34,27,35,2,1,6.0,2.0,5.0,2.0,3.0,-0.36,-0.36,29.0,21.479776660843335,-15.85955780982967,27.736303866191538,42.81250752913836,46.25806264578959
SI,2025-07-01,97.1,-1.29,5.97,"Vázquez, Christian",543877,665795,,ball,,,,,11.0,Ball,R,R,R,MIA,MIN,B,,,1,0,2025,-1.47,0.75,-1.2042441237112969,3.4829181614373415,,,,1,6,Top,,,,,,,3.6113064859728,-141.2995860029959,-2.757736324858281,-20.480901234721497,36.24153813928083,-21.805355137364177,3.06724196250863,1.37865453384888,,,,96.6,2231.0,6.3,777293,682663,689414,669364,681393,672640,669065,667472,660821,54.2,,,,,,,,35,2,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,218.0,-0.008,0.071,,,,-0.071,,1,-1,0.692,0.308,27,34,27,35,2,1,6.0,2.0,5.0,2.0,1.7,1.47,1.47,34.1,,,,,
CH,2025-07-01,93.8,-1.19,5.92,"Vázquez, Christian",543877,665795,,ball,,,,,14.0,Ball,R,R,R,MIA,MIN,B,,,0,0,2025,-1.63,0.44,0.3198309585270282,1.0808857383468151,,,,1,6,Top,,,,,,,7.532648432535996,-136.14998744431665,-7.69815297539204,-21.890978382359847,33.325298308014005,-25.089779931387543,3.19144173938289,1.53567145280301,,,,93.7,1817.0,6.6,777293,682663,689414,669364,681393,672640,669065,667472,660821,53.89,,,,,,,,35,1,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,237.0,-0.004,0.039,,,,-0.039,,1,-1,0.696,0.304,27,34,27,35,2,1,6.0,2.0,5.0,2.0,2.19,1.63,1.63,35.0,,,,,
CU,2025-07-01,84.3,-1.23,6.17,"Vázquez, Christian",543877,665795,strikeout,called_strike,,,,,2.0,Christian Vázquez called out on strikes.,R,R,R,MIA,MIN,S,2.0,,0,2,2025,0.83,-1.07,-0.1154901192400933,3.002254517093367,,668904.0,,1,3,Top,,,,,,,0.9519350241278844,-122.6992882005704,1.241745107306618,8.081046815266935,27.103189625253723,-43.447048241178535,3.26382269492626,1.58186895095065,,,,84.5,2663.0,6.7,777293,682663,689414,669364,681393,672640,669065,667472,660821,53.84,,0.0,0.0,1.0,0.0,0.0,,17,3,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,42.0,0.027,-0.185,,,,0.185,,1,-1,0.604,0.396,27,34,27,35,1,0,6.0,2.0,5.0,2.0,4.31,-0.83,-0.83,41.8,,,,,
SL,2025-07-01,88.4,-1.51,5.83,"Vázquez, Christian",543877,665795,,swinging_strike,,,,,14.0,Swinging Strike,R,R,R,MIA,MIN,S,,,0,1,2025,0.48,-0.09,1.4387199802979422,2.282872310870639,,668904.0,,1,3,Top,,,,,,,6.231377924350784,-128.61560659729577,-2.389179330539768,4.015963987511121,26.85698596575129,-32.839453310572104,3.18,1.49,,,,88.9,2632.0,6.6,777293,682663,689414,669364,681393,672640,669065,667472,660821,53.87,,,,,,,,17,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,79.0,0.008,-0.052,63.3,7.9,,0.052,,1,-1,0.596,0.404,27,34,27,35,1,0,6.0,2.0,5.0,2.0,3.01,-0.48,-0.48,29.2,21.57591862205866,-42.381717158170794,20.497346755240915,53.91075523983888,62.08385370472358
SL,2025-07-01,88.4,-1.56,5.79,"Vázquez, Christian",543877,665795,,called_strike,,,,,6.0,Called Strike,R,R,R,MIA,MIN,S,,,0,0,2025,0.49,-0.09,0.6435402450411223,2.2417101586984383,,668904.0,,1,3,Top,,,,,,,4.377630357373567,-128.74132784856988,-2.3812058003039827,4.511794563933609,27.705159806404943,-32.85592835059019,3.09745591289573,1.34998106571688,,,,88.7,2611.0,6.5,777293,682663,689414,669364,681393,672640,669065,667472,660821,53.96,,,,,,,,17,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,104.0,0.006,-0.038,,,,0.038,,1,-1,0.59,0.41,27,34,27,35,1,0,6.0,2.0,5.0,2.0,3.01,-0.49,-0.49,30.3,,,,,
CH,2025-06-29,88.4,1.87,5.92,"Vázquez, Christian",543877,669373,walk,ball,,,,,12.0,Christian Vázquez walks.,R,R,L,DET,MIN,B,,,3,2,2025,1.23,0.42,0.5863478361082113,3.447705825272721,,,,1,6,Top,,,,,,,-5.7091535050755695,-128.71555141971706,-0.8597507277630969,14.890093846247112,25.599388533233004,-27.481313186252414,3.14890700907787,1.5004242249725,,,,88.9,1713.0,6.4,777314,693307,679529,650402,656716,595879,682985,678009,672761,54.06,,0.691497,0.7,1.0,0.0,0.0,,40,7,Changeup,3,0,0,3,0,3,0,3,Standard,Standard,132.0,-0.024,0.339,,,,-0.339,,3,-3,0.883,0.1169999999999999,28,34,29,35,2,1,5.0,2.0,7.0,2.0,2.48,1.23,-1.23,43.6,,,,,
CH,2025-06-29,89.0,2.05,6.03,"Vázquez, Christian",543877,669373,,ball,,,,,12.0,Ball,R,R,L,DET,MIN,B,,,2,2,2025,1.16,0.59,1.5040846611142635,2.6738016873355757,,,,1,6,Top,,,,,,,-3.785669760539632,-129.61758067006755,-3.4767912529032534,13.862479759774914,24.958218726705,-25.049191413916628,3.14890700907787,1.44897987819296,,,,89.5,1814.0,6.4,777314,693307,679529,650402,656716,595879,682985,678009,672761,54.12,,,,,,,,40,6,Changeup,3,0,0,3,0,3,0,3,Standard,Standard,139.0,-0.006,0.104,,,,-0.104,,3,-3,0.889,0.1109999999999999,28,34,29,35,2,1,5.0,2.0,7.0,2.0,2.27,1.16,-1.16,44.6,,,,,
CH,2025-06-29,88.9,1.88,5.88,"Vázquez, Christian",543877,669373,,ball,,,,,14.0,Ball,R,R,L,DET,MIN,B,,,1,2,2025,1.16,0.41,1.1146718553813002,1.191305557523298,,,,1,6,Top,,,,,,,-4.327900916254425,-129.30078972903553,-6.3490204838604525,13.939635238817893,25.720282078087003,-26.463029130774412,3.14890700907787,1.5004242249725,,,,89.3,1822.0,6.4,777314,693307,679529,650402,656716,595879,682985,678009,672761,54.06,,,,,,,,40,5,Changeup,3,0,0,3,0,3,0,3,Standard,Standard,132.0,-0.002,0.048,,,,-0.048,,3,-3,0.891,0.1089999999999999,28,34,29,35,2,1,5.0,2.0,7.0,2.0,2.46,1.16,-1.16,44.8,,,,,
FF,2025-06-29,98.7,1.56,6.19,"Vázquez, Christian",543877,669373,,foul,,,,,11.0,Foul,R,R,L,DET,MIN,S,,,1,2,2025,0.09,1.31,-0.8580942979021055,3.603463473984158,,,,1,6,Top,,,,,,,-6.816630151391201,-143.66028815729945,-4.721484256019618,2.6699655841013774,30.754660898664216,-13.043724072124844,3.2,1.5,133.0,81.7,8.0,99.4,2361.0,6.5,777314,693307,679529,650402,656716,595879,682985,678009,672761,54.01,,,,,,,,40,4,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,160.0,0.0,0.0,,,,0.0,88.0,3,-3,0.891,0.1089999999999999,28,34,29,35,2,1,5.0,2.0,7.0,2.0,1.01,0.09,-0.09,51.6,,,,,
SL,2025-06-29,91.3,1.88,5.98,"Vázquez, Christian",543877,669373,,ball,,,,,11.0,Ball,R,R,L,DET,MIN,B,,,0,2,2025,-0.37,0.37,-1.9113793665962835,2.738163256326782,,,,1,6,Top,,,,,,,-8.820109959480957,-132.87094240348463,-3.1646051947963683,-2.7623905972557714,25.075517937758065,-27.30936894668173,3.14890700907787,1.5004242249725,,,,92.5,2260.0,6.7,777314,693307,679529,650402,656716,595879,682985,678009,672761,53.77,,,,,,,,40,3,Slider,3,0,0,3,0,3,0,3,Standard,Standard,201.0,-0.001,0.017,,,,-0.017,,3,-3,0.892,0.1079999999999999,28,34,29,35,2,1,5.0,2.0,7.0,2.0,2.34,-0.37,0.37,49.7,,,,,
SI,2025-06-29,98.8,1.52,6.08,"Vázquez, Christian",543877,669373,,called_strike,,,,,4.0,Called Strike,R,R,L,DET,MIN,S,,,0,1,2025,0.9,1.11,-0.6921162799516282,2.0944915149498757,,,,1,6,Top,,,,,,,-8.143587900464064,-143.51918103631206,-8.087522476690744,14.201739036922088,30.338228431094745,-15.093508590984657,3.20034788797982,1.5004242249725,,,,99.6,2249.0,6.6,777314,693307,679529,650402,656716,595879,682985,678009,672761,53.88,,,,,,,,40,2,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,153.0,0.003,-0.052,,,,0.052,,3,-3,0.889,0.1109999999999999,28,34,29,35,2,1,5.0,2.0,7.0,2.0,1.21,0.9,-0.9,50.5,,,,,
SI,2025-06-29,97.7,1.58,6.06,"Vázquez, Christian",543877,669373,,foul,,,,,2.0,Foul,R,R,L,DET,MIN,S,,,0,0,2025,0.96,1.07,0.05044307447243,3.239967688022417,,,,1,6,Top,,,,,,,-6.368272571302876,-142.21877908356618,-4.6225874838814445,14.443939241002427,30.285909900113634,-16.73495118597268,3.2,1.5,216.0,81.9,66.0,98.5,2224.0,6.5,777314,693307,679529,650402,656716,595879,682985,678009,672761,53.97,,,,,,,,40,1,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,157.0,0.002,-0.039,66.6,7.0,,0.039,88.0,3,-3,0.887,0.1129999999999999,28,34,29,35,2,1,5.0,2.0,7.0,2.0,1.3,0.96,-0.96,51.3,8.548164090048536,-16.823435990240753,16.09242413196167,36.34258234980757,39.48693385900215
CH,2025-06-29,89.8,1.83,5.94,"Vázquez, Christian",543877,669373,strikeout,swinging_strike,,,,,13.0,Christian Vázquez strikes out swinging.,R,R,L,DET,MIN,S,2.0,,3,2,2025,1.02,0.5,-0.421522407981274,0.8656819543488707,,,,2,3,Top,,,,,,,-7.770081043055154,-130.46643154059123,-7.737192142533562,13.170638491177025,24.819343488404726,-25.022910680939155,3.2,1.5,,,,90.7,1952.0,6.7,777314,693307,679529,650402,656716,595879,682985,678009,681481,53.79,,0.0,0.0,1.0,0.0,0.0,,17,6,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,135.0,0.014,-0.328,62.3,8.4,,0.328,,1,-1,0.655,0.345,28,34,29,35,1,0,5.0,2.0,7.0,2.0,2.31,1.02,-1.02,44.5,28.760035211439952,-72.87606165740071,33.33050347034568,,
SI,2025-06-29,97.1,1.72,6.02,"Vázquez, Christian",543877,669373,,foul,,,,,5.0,Foul,R,R,L,DET,MIN,S,,,3,1,2025,1.05,1.15,0.1626291278802191,2.525539366318286,,,,2,3,Top,,,,,,,-6.572410451454442,-141.2225439020755,-6.506849926328114,15.511365468580784,29.587706943543207,-15.459639296755832,3.2,1.5,118.0,69.6,80.0,97.7,2260.0,6.4,777314,693307,679529,650402,656716,595879,682985,678009,681481,54.05,,,,,,,,17,5,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,156.0,0.004,-0.086,65.3,7.1,,0.086,88.0,1,-1,0.651,0.349,28,34,29,35,1,0,5.0,2.0,7.0,2.0,1.25,1.05,-1.05,49.7,4.059278229313916,-8.246132086995424,22.74430447902352,36.33111629905224,36.594062012073024
FF,2025-06-29,97.0,1.63,6.08,"Vázquez, Christian",543877,669373,,called_strike,,,,,9.0,Called Strike,R,R,L,DET,MIN,S,,,3,0,2025,0.36,1.35,0.6602392338231131,1.8392043379682896,,,,2,3,Top,,,,,,,-3.4422599704874286,-141.0343799497423,-8.921798286544762,5.636157125117574,32.303970630987315,-12.325382513807526,2.94338767431432,1.39778434490371,,,,97.5,2309.0,6.6,777314,693307,679529,650402,656716,595879,682985,678009,681481,53.88,,,,,,,,17,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,154.0,0.002,-0.07,,,,0.07,,1,-1,0.649,0.351,28,34,29,35,1,0,5.0,2.0,7.0,2.0,1.08,0.36,-0.36,49.9,,,,,
FF,2025-06-29,96.1,1.5,6.11,"Vázquez, Christian",543877,669373,,ball,,,,,14.0,Ball,R,R,L,DET,MIN,B,,,2,0,2025,0.49,1.39,0.8759802079708054,1.6182830398325687,,,,2,3,Top,,,,,,,-2.766426554073577,-139.7430006086236,-9.52386453834738,6.986425404867543,30.588148858126164,-12.039416498310128,3.04626841253908,1.39778434490371,,,,96.8,2281.0,6.7,777314,693307,679529,650402,656716,595879,682985,678009,681481,53.82,,,,,,,,17,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,149.0,-0.004,0.121,,,,-0.121,,1,-1,0.653,0.347,28,34,29,35,1,0,5.0,2.0,7.0,2.0,1.08,0.49,-0.49,51.0,,,,,
SI,2025-06-29,97.0,1.52,6.03,"Vázquez, Christian",543877,669373,,ball,,,,,13.0,Ball,R,R,L,DET,MIN,B,,,1,0,2025,1.17,1.24,-1.213272524171795,1.897973836543732,,,,2,3,Top,,,,,,,-10.023504082215611,-140.741552725451,-8.408640799910527,17.680296915520447,29.011204917405227,-13.942040588300756,2.99482799970479,1.50067277173475,,,,97.8,2251.0,6.7,777314,693307,679529,650402,656716,595879,682985,678009,681481,53.82,,,,,,,,17,2,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,154.0,-0.003,0.065,,,,-0.065,,1,-1,0.656,0.344,28,34,29,35,1,0,5.0,2.0,7.0,2.0,1.18,1.17,-1.17,50.2,,,,,
CH,2025-06-29,88.7,1.96,5.88,"Vázquez, Christian",543877,669373,,ball,,,,,13.0,Ball,R,R,L,DET,MIN,B,,,0,0,2025,1.14,0.95,-0.3841693500048637,1.1115024339322697,,,,2,3,Top,,,,,,,-8.162869890891141,-128.89023208608447,-7.686916275056528,14.33650349674107,24.124571085101763,-20.22727938590432,3.04626841253908,1.44922878784209,,,,89.6,1890.0,6.7,777314,693307,679529,650402,656716,595879,682985,678009,681481,53.78,,,,,,,,17,1,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,135.0,-0.001,0.037,,,,-0.037,,1,-1,0.657,0.3429999999999999,28,34,29,35,1,0,5.0,2.0,7.0,2.0,1.94,1.14,-1.14,47.7,,,,,
SI,2025-06-27,90.9,-2.3,5.17,"Vázquez, Christian",543877,687830,field_out,hit_into_play,,,,,8.0,Christian Vázquez flies out to left fielder Riley Greene.,R,R,R,DET,MIN,X,7.0,fly_ball,1,1,2025,-1.24,0.37,-0.1773811590361143,1.7803488493907875,,,,1,5,Top,56.03,105.23,,,,,8.125248469208245,-132.1763185206096,-3.4282971953215315,-16.2154787115691,27.723160260983978,-27.33808679536035,3.2,1.5,288.0,81.5,42.0,92.5,2194.0,7.3,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.24,0.015,0.014,0.0,1.0,0.0,0.0,3.0,32,3,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,236.0,0.017,-0.244,70.2,7.4,0.018,0.244,88.0,-1,1,0.387,0.613,27,34,28,35,2,1,6.0,2.0,47.0,2.0,2.39,1.24,1.24,32.4,12.583145466003668,-15.184677878531511,27.492124452875892,35.63866531510352,45.16455190949523
SL,2025-06-27,82.1,-2.23,5.15,"Vázquez, Christian",543877,687830,,ball,,,,,14.0,Ball,R,R,R,DET,MIN,B,,,0,1,2025,0.65,-0.32,1.9496546842682896,0.1471796580297888,,,,1,5,Top,,,,,,,8.36181146897822,-119.29787877129412,-4.244707008948962,4.747111486586275,21.23101816179808,-34.6958484168099,3.11799648686886,1.53238594297457,,,,83.9,2552.0,7.4,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.11,,,,,,,,32,2,Slider,0,1,1,0,1,0,1,0,Standard,Standard,87.0,-0.002,0.029,,,,-0.029,,-1,1,0.389,0.611,27,34,28,35,2,1,6.0,2.0,47.0,2.0,3.69,-0.65,-0.65,28.0,,,,,
FF,2025-06-27,92.0,-2.29,5.2,"Vázquez, Christian",543877,687830,,called_strike,,,,,1.0,Called Strike,R,R,R,DET,MIN,S,,,0,0,2025,-0.89,1.0,-0.2889166677254762,2.674000417646826,,,,1,5,Top,,,,,,,7.148871137824416,-133.85995933540988,-2.784495667158377,-12.27925751684767,28.349506684074385,-19.74678089417353,2.9291999173343,1.49129860037792,,,,93.8,2269.0,7.3,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.17,,,,,,,,32,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,228.0,0.003,-0.039,,,,0.039,,-1,1,0.386,0.614,27,34,28,35,2,1,6.0,2.0,47.0,2.0,1.69,0.89,0.89,32.0,,,,,
SL,2025-06-27,81.3,-2.33,5.18,"Vázquez, Christian",543877,687830,walk,ball,,,,,14.0,Christian Vázquez walks.,R,R,R,DET,MIN,B,,,3,2,2025,0.48,-0.05,1.1308167137472878,1.5655860140183493,,664056.0,,1,3,Top,,,,,,,6.981710904384409,-118.3631750933256,-1.548763420456662,3.521333884993363,17.73965317971304,-32.56139519071273,3.0883799672098,1.58769119741352,,,,83.6,2697.0,7.3,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.17,,0.691497,0.7,1.0,0.0,0.0,,17,8,Slider,0,0,0,0,0,0,0,0,Standard,Standard,89.0,-0.02,0.212,,,,-0.212,,0,0,0.475,0.525,27,34,28,35,1,0,6.0,2.0,47.0,2.0,3.43,-0.48,-0.48,28.0,,,,,
SI,2025-06-27,89.7,-2.35,5.18,"Vázquez, Christian",543877,687830,,foul,,,,,11.0,Foul,R,R,R,DET,MIN,S,,,3,2,2025,-1.25,0.41,-1.41587320578473,3.2289009730522364,,664056.0,,1,3,Top,,,,,,,5.04915155776137,-130.6451920819954,0.2383159625653362,-15.407624515640274,23.768662648998156,-27.71838061609984,3.2,1.5,49.0,81.8,0.0,91.7,2197.0,7.1,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.36,,,,,,,,17,7,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,226.0,0.0,0.0,70.4,6.8,,0.0,88.0,0,0,0.475,0.525,27,34,28,35,1,0,6.0,2.0,47.0,2.0,2.39,1.25,1.25,25.3,15.051121037103398,-25.081122555037933,20.43641523401605,20.39680696322899,40.96903210003365
SI,2025-06-27,91.3,-2.24,5.17,"Vázquez, Christian",543877,687830,,ball,,,,,9.0,Ball,R,R,R,DET,MIN,B,,,2,2,2025,-1.3,0.29,0.5658718786101651,1.5362526847585234,,664056.0,,1,3,Top,,,,,,,10.025136557686992,-132.63724226099342,-4.005622595308842,-17.292449694727267,24.20200324456476,-28.14490190904716,3.22945510036706,1.58048795064405,,,,93.4,2186.0,7.3,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.23,,,,,,,,17,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,232.0,-0.007,0.068,,,,-0.068,,0,0,0.482,0.518,27,34,28,35,1,0,6.0,2.0,47.0,2.0,2.42,1.3,1.3,26.7,,,,,
FF,2025-06-27,92.1,-2.29,5.19,"Vázquez, Christian",543877,687830,,foul,,,,,1.0,Foul,R,R,R,DET,MIN,S,,,2,2,2025,-0.82,1.14,-0.6266808122878134,2.6856934017597673,,664056.0,,1,3,Top,,,,,,,6.100064451002322,-134.14369036114883,-3.0909992362564696,-11.118573765564609,26.622774871534805,-17.913507077521572,3.2,1.5,197.0,70.7,36.0,94.0,2266.0,7.2,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.3,,,,,,,,17,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,231.0,0.0,0.0,64.6,5.8,,0.0,88.0,0,0,0.482,0.518,27,34,28,35,1,0,6.0,2.0,47.0,2.0,1.53,0.82,0.82,28.2,-2.3979545210251816,12.124175192908847,30.779247283363897,29.202847279031182,27.71449582727657
FF,2025-06-27,93.2,-2.34,5.22,"Vázquez, Christian",543877,687830,,ball,,,,,11.0,Ball,R,R,R,DET,MIN,B,,,1,2,2025,-0.78,1.13,-1.3550580134362578,2.8167251721427222,,664056.0,,1,3,Top,,,,,,,4.322904083693328,-135.7616015621654,-2.9753633906794628,-10.584486431133715,28.00785683489639,-17.709232061752722,3.2688426787334,1.70864072784598,,,,94.9,2346.0,7.1,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.39,,,,,,,,17,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,229.0,-0.006,0.026,,,,-0.026,,0,0,0.488,0.512,27,34,28,35,1,0,6.0,2.0,47.0,2.0,1.48,0.78,0.78,25.7,,,,,
SI,2025-06-27,89.5,-2.36,5.18,"Vázquez, Christian",543877,687830,,foul,,,,,2.0,Foul,R,R,R,DET,MIN,S,,,1,1,2025,-1.21,0.46,0.001346571219476,2.6743539339648152,,664056.0,,1,3,Top,,,,,,,8.53476080074079,-130.16187672248708,-1.2066800052447522,-15.493819330001015,24.033554354327293,-26.915792767527385,3.2,1.5,240.0,75.7,39.0,91.4,2189.0,7.2,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.31,,,,,,,,17,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,228.0,0.008,-0.061,54.5,5.2,,0.061,88.0,0,0,0.48,0.52,27,34,28,35,1,0,6.0,2.0,47.0,2.0,2.37,1.21,1.21,26.4,-14.836828808806876,24.12764527187444,28.02637206092629,36.86791671886264,19.90295888609227
CH,2025-06-27,85.6,-2.25,5.2,"Vázquez, Christian",543877,687830,,ball,,,,,14.0,Ball,R,R,R,DET,MIN,B,,,0,1,2025,-1.15,0.58,2.2830096666935886,-0.1571135890756427,,,664056.0,1,3,Top,,,,,,,13.194996917235152,-123.81566814700167,-7.61486561319026,-14.364661352636356,22.905731901178992,-24.775691387817545,3.05784634954847,1.58638148155518,,,,87.0,1998.0,7.3,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.18,,,,,,,,17,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,244.0,-0.022,0.019,,,,-0.019,,0,0,0.502,0.498,27,34,28,35,1,0,6.0,2.0,47.0,2.0,2.55,1.15,1.15,28.2,,,,,
SL,2025-06-27,81.4,-2.33,5.17,"Vázquez, Christian",543877,687830,,called_strike,,,,,8.0,Called Strike,R,R,R,DET,MIN,S,,,0,0,2025,0.63,-0.02,0.2372108103620584,1.5935238346130114,,,664056.0,1,3,Top,,,,,,,4.631312256080592,-118.56992443837974,-1.46580707537289,5.1222925778213275,20.927578611271827,-32.2921394860557,2.94035599875455,1.49815295835158,,,,83.1,2683.0,7.2,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.3,,,,,,,,17,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,84.0,0.005,-0.04,,,,0.04,,0,0,0.497,0.503,27,34,28,35,1,0,6.0,2.0,47.0,2.0,3.43,-0.63,-0.63,27.6,,,,,
SI,2025-06-27,94.1,-1.53,5.86,"Vázquez, Christian",543877,681916,hit_by_pitch,hit_by_pitch,,,,,11.0,Christian Vázquez hit by pitch.,R,R,R,DET,MIN,B,,,0,1,2025,-0.99,1.23,-2.0226446257437374,3.2316831838383395,,,,0,9,Top,,,,,,,0.9288981772449966,-137.1623167963926,-3.9135713560466416,-12.730236347475218,28.40328281225824,-15.977926364338328,3.2,1.5,,,,95.0,2142.0,6.6,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.94,,0.722289,0.7,1.0,0.0,0.0,,68,2,Sinker,1,4,4,1,4,1,4,1,Standard,Standard,212.0,-0.006,0.481,,,,-0.481,,-3,3,0.035,0.965,25,34,25,35,1,3,2.0,2.0,5.0,2.0,1.32,0.99,0.99,48.1,,,,,
FF,2025-06-27,94.6,-1.4,5.92,"Vázquez, Christian",543877,681916,,called_strike,,,,,3.0,Called Strike,R,R,R,DET,MIN,S,,,0,0,2025,-0.16,1.43,0.7173991741197232,2.8012557979513533,,,,0,9,Top,,,,,,,5.932349779298791,-137.61487028762946,-5.682558724703402,-3.3763096375281556,29.702694304479813,-12.897117880673092,3.08895381969647,1.50062438292814,,,,95.3,2482.0,6.7,777334,693307,679529,650402,690993,595879,682985,678009,672761,53.84,,,,,,,,68,1,4-Seam Fastball,1,4,4,1,4,1,4,1,Standard,Standard,200.0,0.001,-0.039,,,,0.039,,-3,3,0.034,0.966,25,34,25,35,1,3,2.0,2.0,5.0,2.0,1.11,0.16,0.16,53.9,,,,,
